id,category,topic,age_min_months,age_max_months,title,content,tips,avoid,keywords,questions,medical_disclaimer,source_id,source_section
KB1582,Thị giác,Theo dõi vật chuyển động,2,3,"Mắt trẻ có thể dõi vật di chuyển ngang, dọc và theo vòng cung",Di chuyển đồ chơi chậm trước mặt và dừng khi trẻ mất hứng thú hoặc quay đầu.,[],"[""Không đưa vật quá gần mắt hoặc di chuyển quá nhanh.""]","[""theo dõi bằng mắt"", ""đồ chơi chuyển động""]","[""Có thể chơi gì để hỗ trợ trẻ dõi mắt?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 5
KB1583,Giao tiếp sớm,Âm thanh mang ý nghĩa,2,3,"Trẻ có thể dùng các kiểu âm thanh khác nhau để báo đói, mệt hoặc khó chịu",Quan sát âm thanh cùng nét mặt và cử động cơ thể giúp người chăm sóc hiểu nhu cầu chính xác hơn.,[],[],"[""âm thanh của bé"", ""tín hiệu nhu cầu""]","[""Có thể phân biệt nhu cầu của bé qua âm thanh không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 6
KB1584,Giao tiếp sớm,Quay đầu khi mệt,2,3,Quay đầu hoặc tránh ánh nhìn có thể là tín hiệu trẻ cần nghỉ,"Giảm nói, ánh sáng và trò chơi khi trẻ quay đi, nhăn mặt hoặc trở nên bồn chồn.",[],[],"[""tín hiệu mệt"", ""quay đầu""]","[""Bé quay mặt đi khi chơi có nghĩa là gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 6
KB1585,Giao tiếp sớm,Đối thoại bằng âm thanh,2,3,Trẻ có thể phát âm thanh đáp lại khi người lớn nói,"Bắt chước âm thanh, mỉm cười và chờ lượt giúp trẻ luyện giao tiếp hai chiều.",[],[],"[""giao tiếp hai chiều"", ""âm thanh đáp lại""]","[""Nên phản hồi khi bé ê a thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 7
KB1586,Vận động tinh,Hai tay và động tác với,2,3,Bàn tay thường mở hơn và trẻ có thể đưa hai tay lại gần nhau hoặc với về phía đồ chơi,"Đưa vật nhẹ, đủ lớn và an toàn trong tầm với để trẻ thử chạm mà không cần ép.",[],[],"[""hai tay chạm nhau"", ""với đồ chơi""]","[""Kỹ năng bàn tay nào có thể xuất hiện ở 2–3 tháng?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 7
KB1587,Vận động thô,Duỗi và đá chân,2,3,Trẻ bắt đầu duỗi và đá chân chủ động hơn,Cho trẻ nằm trên mặt phẳng an toàn khi thức để có không gian vận động tự do.,[],[],"[""đá chân"", ""vận động tự do""]","[""Làm sao tạo cơ hội cho bé 2–3 tháng vận động chân?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 8
KB1588,Vận động thô,Nâng thân khi nằm sấp,2,3,"Khi nằm sấp có giám sát, trẻ có thể nâng phần thân trên và tì lên cẳng tay","Chia thời gian nằm sấp thành nhiều lần ngắn, tăng dần theo khả năng chịu đựng của trẻ.",[],[],"[""nằm sấp"", ""nâng thân"", ""cẳng tay""]","[""Trẻ 2–3 tháng có thể làm gì khi nằm sấp?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,"PDF pp. 8, 13"
KB1589,Vận động thô,Kiểm soát đầu tiến bộ,2,3,Khả năng giữ và xoay đầu thường tốt dần trong giai đoạn này,Vẫn cần đỡ đầu và cổ khi bế cho đến khi trẻ kiểm soát ổn định.,[],[],"[""giữ đầu"", ""đỡ cổ""]","[""Khi nào vẫn cần đỡ đầu và cổ của bé?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 9
KB1590,Khóc và dỗ trẻ,Khóc nhiều quanh 6–8 tuần,1,3,Nhiều trẻ khóc nhiều nhất quanh 6–8 tuần và thường giảm dần sau ba tháng,"Tiếp tục kiểm tra nhu cầu cơ bản, dỗ nhẹ và tìm hỗ trợ nếu tiếng khóc khác thường hoặc người chăm sóc kiệt sức.",[],[],"[""khóc 6–8 tuần"", ""khóc giảm sau 3 tháng""]","[""Vì sao bé khoảng hai tháng có thể khóc nhiều hơn?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 10
KB1591,An toàn người chăm sóc,Nghỉ ngắn khi quá tải,0,12,"Khi quá căng thẳng, đặt trẻ ở nơi ngủ an toàn và rời phòng vài phút để bình tĩnh","Hít thở sâu, gọi người hỗ trợ và quay lại khi kiểm soát được cảm xúc.",[],"[""Không lắc trẻ dù chỉ trong thời gian ngắn.""]","[""quá tải vì trẻ khóc"", ""nghỉ an toàn""]","[""Nên làm gì khi tiếng khóc khiến người chăm sóc mất kiểm soát?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF pp. 10–11
KB1592,Chơi và học,"Hát, đọc và chơi khuôn mặt",2,3,"Hát, đọc truyện ngắn và chơi bằng nét mặt là hoạt động phù hợp","Giữ hoạt động ngắn, đơn giản và dừng khi trẻ mệt hoặc quay đi.",[],[],"[""chơi với bé 2 tháng"", ""hát"", ""đọc truyện""]","[""Có thể chơi gì với bé 2–3 tháng?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 14
KB1593,Theo dõi phát triển,Dấu hiệu cần kiểm tra ở ba tháng,2,3,"Cần trao đổi chuyên môn khi trẻ không nhìn mặt, không phản ứng âm thanh, không phát âm đáp lại hoặc không cười đáp","Đây là các dấu hiệu gợi ý đánh giá, không phải chẩn đoán. Cũng cần kiểm tra khi trẻ bú kém, rất mệt hoặc mất kỹ năng.",[],[],"[""dấu hiệu cảnh báo 3 tháng"", ""không phản ứng âm thanh""]","[""Những dấu hiệu nào ở trẻ ba tháng cần được kiểm tra?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF pp. 15–16
KB1594,Theo dõi phát triển,Cơ thể rất mềm hoặc rất cứng,2,3,"Cơ thể rất mềm, rất cứng hoặc bàn tay luôn nắm chặt cần được đánh giá","Ghi lại lúc xuất hiện, khả năng cử động hai bên và những kỹ năng trẻ đã mất để cung cấp cho nhân viên y tế.",[],[],"[""rất mềm"", ""rất cứng"", ""nắm tay""]","[""Cơ thể bé rất mềm hoặc rất cứng có cần đi khám không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC49,PDF p. 16
KB1595,Nhận thức,Nhớ người và đồ vật,6,7,"Trẻ 6–7 tháng bắt đầu nhớ người thân, sách và đồ chơi quen thuộc tốt hơn","Dùng lại những bài hát, sách và đồ chơi quen để tạo cảm giác dự đoán được.",[],[],"[""trí nhớ 6 tháng"", ""đồ vật quen""]","[""Trẻ 6–7 tháng có thể nhớ những gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 4
KB1596,Cảm xúc,Lo lắng khi xa người thân,6,7,Khóc khi người gắn bó rời đi là phản ứng thường gặp ở tuổi này,"Báo trước ngắn gọn, giữ nghi thức tạm biệt nhất quán và để người chăm sóc quen thuộc an ủi trẻ.",[],[],"[""lo âu chia ly"", ""6–7 tháng""]","[""Bé khóc khi mẹ rời phòng ở 6–7 tháng có bình thường không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 4
KB1597,Giao tiếp sớm,Ngôn ngữ cơ thể rõ hơn,6,7,"Nhìn đi chỗ khác có thể nghĩa là đã đủ, còn giơ tay có thể là muốn được bế",Phản hồi tín hiệu cơ thể trước khi trẻ phải khóc lớn.,[],[],"[""ngôn ngữ cơ thể"", ""giơ tay đòi bế""]","[""Bé 6–7 tháng dùng cơ thể để giao tiếp thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 5
KB1598,Ngôn ngữ,Bập bẹ nhiều hơn,6,7,Trẻ thường bập bẹ nhiều âm giống như đang nói,"Lặp lại âm của trẻ, thêm từ ngắn và chờ trẻ đáp lại để duy trì lượt giao tiếp.",[],[],"[""bập bẹ"", ""lượt giao tiếp""]","[""Làm sao khuyến khích bé bập bẹ?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 5
KB1599,Nhận thức xã hội,Hiểu giọng và nét mặt,6,7,Trẻ có thể nhận biết cảm xúc của người lớn qua giọng nói và khuôn mặt,Dùng giọng bình tĩnh và nét mặt rõ để giúp trẻ hiểu tình huống.,[],[],"[""hiểu cảm xúc"", ""giọng nói"", ""nét mặt""]","[""Trẻ 6–7 tháng hiểu cảm xúc của người lớn bằng cách nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 6
KB1600,Ngôn ngữ,Nhận biết tên và từ quen,6,7,Nhiều trẻ bắt đầu phản ứng với tên và một số từ quen như lời ngăn lại,"Gọi tên trẻ trong ngữ cảnh tự nhiên và dùng từ ngắn, nhất quán; không lạm dụng lời cấm.",[],[],"[""phản ứng với tên"", ""từ quen""]","[""Trẻ 6–7 tháng có thể hiểu tên mình chưa?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 6
KB1601,Nhận thức bản thân,Khám phá hình trong gương,6,7,Trẻ có thể chạm vào hình ảnh của mình trong gương,"Dùng gương an toàn, gọi tên trẻ và mô tả khuôn mặt hoặc bộ phận cơ thể.",[],[],"[""chơi gương"", ""nhận thức bản thân""]","[""Chơi với gương hỗ trợ trẻ 6–7 tháng thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 6
KB1602,Vận động thô,Lăn hai chiều,6,7,Nhiều trẻ bắt đầu lăn từ bụng sang lưng và từ lưng sang bụng,"Tạo không gian sàn an toàn và không để trẻ một mình trên giường, ghế hoặc bàn thay tã.",[],[],"[""lăn hai chiều"", ""phòng ngã""]","[""Khi bé bắt đầu lăn cần thay đổi an toàn gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,"PDF pp. 7, 9"
KB1603,Vận động thô,Ngồi và bật nhún có hỗ trợ,6,7,"Trẻ có thể thử ngồi, đứng hoặc bật nhún khi được người lớn giữ chắc",Không kéo tay ép đứng; hỗ trợ thân và để trẻ tự chịu lực trong thời gian ngắn.,[],[],"[""ngồi có hỗ trợ"", ""bật nhún""]","[""Có thể hỗ trợ bé tập ngồi và đứng thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 7
KB1604,Vận động tinh,Kéo đồ vật lại gần,6,7,Trẻ có thể dùng tay kéo đồ chơi về phía mình,Đặt đồ chơi nhẹ trong tầm với và tránh vật có dây dài hoặc chi tiết nhỏ.,[],[],"[""kéo đồ chơi"", ""phối hợp tay mắt""]","[""Hoạt động nào giúp bé luyện kéo đồ vật?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 8
KB1605,Vận động tinh,Nhặt vật nhỏ hơn,6,7,Khả năng dùng ngón tay để nhặt vật nhỏ bắt đầu tiến bộ,Chỉ cho trẻ luyện với vật đủ lớn để không gây hóc và luôn giám sát.,[],"[""Không dùng đồng xu, hạt, nút áo hoặc chi tiết đồ chơi nhỏ.""]","[""nhặt bằng ngón tay"", ""phòng hóc""]","[""Khi bé bắt đầu nhặt vật nhỏ cần lưu ý gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 8
KB1606,An toàn,Không để một mình trên cao,6,7,Trẻ có thể di chuyển nhanh bất ngờ nên không được để một mình trên bề mặt cao,Đặt trẻ xuống sàn hoặc trong cũi an toàn trước khi người chăm sóc phải quay đi.,[],[],"[""không để trên sofa"", ""phòng ngã""]","[""Vì sao bé 6 tháng không nên để một mình trên sofa?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 9
KB1607,An toàn ăn uống,Thức ăn mềm và dễ nuốt,6,7,"Khi bắt đầu ăn bổ sung, thức ăn cần mềm, kích thước phù hợp và trẻ phải được quan sát",Bắt đầu quanh sáu tháng khi trẻ có dấu hiệu sẵn sàng; tiếp tục sữa mẹ hoặc sữa công thức phù hợp.,[],[],"[""ăn bổ sung 6 tháng"", ""mềm dễ nuốt""]","[""Thức ăn đầu tiên cho bé cần có kết cấu thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,"PDF pp. 9, 12"
KB1608,Ngôn ngữ,Nói trong sinh hoạt hằng ngày,6,7,"Nói với trẻ khi thay đồ, tắm, đi dạo hoặc làm việc nhà",Mô tả ngắn điều đang xảy ra và đáp lại tiếng bập bẹ giúp trẻ học ngôn ngữ và cảm thấy được yêu thương.,[],[],"[""nói trong sinh hoạt"", ""đáp lại bập bẹ""]","[""Có thể dạy ngôn ngữ cho bé qua sinh hoạt hằng ngày thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF p. 10
KB1609,Chơi và học,"Âm nhạc, nét mặt và thiên nhiên",6,7,"Hát, chơi nhạc, làm nét mặt vui và quan sát thiên nhiên là các hoạt động phù hợp",Theo sự chú ý của trẻ và dừng khi trẻ nhìn đi chỗ khác hoặc mệt.,[],[],"[""chơi 6–7 tháng"", ""âm nhạc"", ""thiên nhiên""]","[""Có thể chơi gì với bé 6–7 tháng?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF pp. 10–11
KB1610,Theo dõi phát triển,Dấu hiệu cần kiểm tra ở bảy tháng,6,7,"Cần đánh giá khi trẻ không bập bẹ, không quay về âm thanh, không cười, không giao tiếp mắt hoặc không thể ngồi với hỗ trợ","Cũng cần trao đổi nếu trẻ không lăn, dùng một tay ít rõ rệt, cơ thể rất mềm hoặc cứng, mắt thường xuyên lệch hay mất kỹ năng.",[],[],"[""dấu hiệu cảnh báo 7 tháng"", ""không bập bẹ""]","[""Những dấu hiệu nào ở bảy tháng cần được kiểm tra?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC50,PDF pp. 13–14
KB1611,Chơi và học,Thử cách đồ vật hoạt động,12,15,"Trẻ 12–15 tháng thích thử, lặp lại và quan sát kết quả","Cho phép khám phá an toàn, khen nỗ lực và giữ người lớn ở gần để hỗ trợ khi cần.",[],[],"[""khám phá nguyên nhân kết quả"", ""12–15 tháng""]","[""Vì sao trẻ 12–15 tháng thích làm đi làm lại một việc?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC51,PDF p. 4
